name,blurb,michelin_award,city,country,lat,lon,image,chef,cuisine1,cuisine2,url,url2
Elements,"With impressive city views from its terrace, this restaurant on",ONE_STAR,Bangkok,Thailand,13.7428645,100.5476497,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f15381ce-bc6a-45fb-a32e-b9ebc957d550.jpg,,French Contemporary,,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/elements,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/elements
Wullenwever,Roy Petermann continues to prepare classic cuisine that brings out,ONE_STAR,Lübeck,Germany,53.8696544,10.682255,,Roy Petermann,Classic Cuisine,Mediterranean Cuisine,https://guide.michelin.com/en/schleswig-holstein/lubeck/restaurant/wullenwever,https://guide.michelin.com/en/schleswig-holstein/lubeck/restaurant/wullenwever
Sazenka,In line with its guiding concept of ‘Japanese spirit drawing,THREE_STARS,Tokyo,Japan,35.649578,139.728395,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dc5c037d-99cd-423b-be4a-7b389493b245.jpg,Tomoya KAWADA,Chinese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/sazenka,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sazenka
Aux Pesked,"In town and already in the countryside, this former inn",ONE_STAR,Saint-Brieuc,France,48.522241,-2.7631546,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e2c9d9036bf446f5bf981b7076c50dc4,Mathieu Aumont,Seafood,Modern Cuisine,https://guide.michelin.com/en/bretagne/saint-brieuc/restaurant/aux-pesked,https://guide.michelin.com/en/bretagne/saint-brieuc/restaurant/aux-pesked
Agli Amici Rovinj,Chef Scarello’s latest venture is this new restaurant in,ONE_STAR,Rovinj,Croatia,45.0747789,13.6360524,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1cae80fe-ab21-4d11-ad13-5d86471950d3.jpg,Lorenzo Lai,Italian Contemporary,Modern Cuisine,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/agli-amici-rovinj,https://guide.michelin.com/en/istria/rovinj/restaurant/agli-amici-rovinj
Sans Cravate,"Like an experienced downhill skier, Henk Van Oudenhove weaves between",ONE_STAR,Brugge,Belgium,51.2123748,3.2381662,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/82a3014fbf1d4ba4ae46b5880a67052d,Henk Van Oudenhove,Creative French,Creative,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/sans-cravate,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/sans-cravate
Ca l'Enric,A property of strong contrasts and undeniable personality whose leitmotif,ONE_STAR,La Vall de Bianya,Spain,42.2217505,2.4401289,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e907329d9f004701ac7f63bad4faac3d,Jordi Juncà Monteis,Creative,,https://guide.michelin.com/en/catalunya/la-vall-de-bianya/restaurant/ca-l-enric,https://guide.michelin.com/en/catalunya/la-vall-de-bianya/restaurant/ca-l-enric
Sushi Nakazawa,This second outpost of Nakazawa’s critically acclaimed New York,ONE_STAR,Washington,United States,38.89466,-77.02701,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ae358e06-7ee1-4942-8f24-68c2fa88a129.jpg,Masaaki Uchino,Japanese,Sushi,https://guide.michelin.com/us/en/district-of-columbia/washington-dc/restaurant/sushi-nakazawa1160153,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/sushi-nakazawa1160153
PIERRE GAGNAIRE,The elegant dining room features a royal purple theme and,TWO_STARS,Tokyo,Japan,35.668231,139.741089,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2b033e61-a507-4e3a-9884-4963cb4ea8f5.jpg,Yosuke AKASAKA,French,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/pierre-gagnaire-1194140,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/pierre-gagnaire-1194140
Voltaire,"Here, on an idyllic estate where geese and ducks can",ONE_STAR,Leersum,Netherlands,52.0087854,5.4003626,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/3ec508dbdc6c440f9f95c01c287d2561,,Creative,,https://guide.michelin.com/en/utrecht/leersum/restaurant/voltaire,https://guide.michelin.com/en/utrecht/leersum/restaurant/voltaire
Ca' Matilde,"This attractive, recently restored restaurant is functional in style with",ONE_STAR,Rubbianino,Italy,44.652336,10.52569,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/89c856dcf5a543eebd7396f08dbcabf8,Andrea Incerti Vezzani,Modern Cuisine,Contemporary,https://guide.michelin.com/en/emilia-romagna/rubbianino/restaurant/ca-matilde,https://guide.michelin.com/en/emilia-romagna/rubbianino/restaurant/ca-matilde
L'Innocence,"From their kitchen opening onto the dining room, two gifted",ONE_STAR,Paris,France,48.8792269,2.3433247,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3eabecf0-e42a-4262-a780-824fcdfab8e0.JPG,Anne Legrand,Modern Cuisine,Creative,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-innocence,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-innocence
Storstad,It’s not just the name that’s Swedish here,ONE_STAR,Regensburg,Deutschland,49.0200364,12.0963631,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c022efbd-4fbb-45f8-93bb-262e62d5f0d2.jpg,Josef Weig,Creative,,https://guide.michelin.com/en/bayern/regensburg/restaurant/storstad,https://guide.michelin.com/en/bayern/regensburg/restaurant/storstad
MOTOÏ,Kyoto native Motoi Maeda expresses the city’s milieu and,ONE_STAR,Kyoto,Japan,35.012727,135.764903,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3e43533c-3573-4c4f-8642-a839e2d255a5.JPG,Motoi MAEDA,French,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/motoi,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/motoi
Damiano Nigro,"In spring 2021, Damiano Nigro joined the team at Palás",ONE_STAR,La Morra,Italy,44.6245783,7.9389166,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/4a056a36068a4d38a1d6269c5c9b5bae,,Contemporary,,https://guide.michelin.com/en/piemonte/la-morra/restaurant/damiano-nigro-1194935,https://guide.michelin.com/en/piemonte/la-morra/restaurant/damiano-nigro-1194935
Noda,"Nothing says “authentic sushi” more than an elusive or, in",ONE_STAR,New York,United States,40.7404543,-73.9930802,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/05e1d0d014d34e7ab80302ae4f8efa11,Shigeyuki Tsunoda,Japanese,Sushi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noda,https://guide.michelin.com/en/new-york-state/new-york/restaurant/noda
Kyoryori Fujimoto,Owner-chef Takashi Fujimoto never wants his customers to get,ONE_STAR,Kyoto,Japan,35.010396,135.756636,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b0e10a3c-0898-4b0c-821b-20b520a3c776.JPG,Takashi FUJIMOTO,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/kyoryori-fujimoto,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kyoryori-fujimoto
Les Morainières,"The modern, elegant interior, whose bay window opens onto hilly",TWO_STARS,Jongieux,France,45.7449451,5.7982975,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/ea20ef7705a742f09550a88f3d119ff4,Michaël Arnoult,Creative,Modern Cuisine,https://guide.michelin.com/en/auvergne-rhone-alpes/jongieux/restaurant/les-morainieres,https://guide.michelin.com/en/auvergne-rhone-alpes/jongieux/restaurant/les-morainieres
Genießer Stube,It is pleasant to sit back in this tasteful Stube,ONE_STAR,Friedland,Germany,51.4189041,9.9186842,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9d11e4a3-0273-49e2-96ec-f3ff5626f48e.jpg,Daniel Raub,Classic Cuisine,,https://guide.michelin.com/en/niedersachsen/friedland/restaurant/geniesser-stube,https://guide.michelin.com/en/niedersachsen/friedland/restaurant/geniesser-stube
Zilte,Zilte aims to bring you an emotional dining experience. Savour,THREE_STARS,Antwerpen,Belgium,51.2287189,4.4049639,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/99371ec2933541d6b65c40aa25abf583,Viki Geunes,Creative,,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/t-zilte,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/t-zilte
Project,This cosy restaurant is personally run by a husband and,ONE_STAR,Gothenburg,Sweden,57.6979745,11.9825147,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/0d769810d1424ddfaa68ccb13358d4a7,Cameron Irving,Modern Cuisine,,https://guide.michelin.com/se/en/vastra-gotaland/gothenburg/restaurant/project,https://guide.michelin.com/en/vastra-gotaland/gothenburg/restaurant/project
La Table de Franck Putelat,"At the foot of the medieval city, find this bright",TWO_STARS,Carcassonne,France,43.20386,2.36468,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3322b86b-df92-468b-841b-1e8d3fdd6d62.jpg,Franck Putelat,Modern Cuisine,,https://guide.michelin.com/en/occitanie/carcassonne/restaurant/la-table-de-franck-putelat,https://guide.michelin.com/en/occitanie/carcassonne/restaurant/la-table-de-franck-putelat
A Ver Tavira,Located on a hill leading up to the Moorish castle,ONE_STAR,Tavira,Portugal,37.12565,-7.651429,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/79f9cf87-ef26-4639-8c2d-7394c60ed406.jpg,Luís Brito,Modern Cuisine,,https://guide.michelin.com/en/faro-region/tavira/restaurant/a-ver-tavira,https://guide.michelin.com/en/faro-region/tavira/restaurant/a-ver-tavira
Sushi Hayashi,The kanji character for ‘sushi’ in the name is that,ONE_STAR,Kyoto,Japan,35.029804,135.768077,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9941c638-24e3-4289-8cae-cab6300cfaba.JPG,Yoshio HAYASHI,Sushi,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/sushi-hayashi,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/sushi-hayashi
Obscura,Its chiaroscuro ring logo connotes completeness and the complementary relationship,ONE_STAR,Shanghai,China Mainland,31.236348,121.442233,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/67d60ac8-cf7d-4e7b-9715-4d9420af8a05.jpg,,Innovative,,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/obscura,
Sushi Shin,"Redwood City is undoubtedly quaint yet lively, but this silent",ONE_STAR,Redwood City,United States,37.4871305,-122.2323102,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5c26b908-9576-423c-9383-92e5b4e2af76.jpg,Jason Zhan,Japanese,Sushi,https://guide.michelin.com/us/en/california/redwood-city/restaurant/sushi-shin-1195403,https://guide.michelin.com/en/california/redwood-city/restaurant/sushi-shin-1195403
Haut Bonheur de la Table,This mini - restaurant (barely six tables! ) located on the village,ONE_STAR,Cassel,France,50.7999474,2.4857285,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b5e06b5c-fcd3-4c94-8a8f-a3b1b2a571c1.jpg,Eugène Hobraiche,Modern Cuisine,,https://guide.michelin.com/en/hauts-de-france/cassel/restaurant/haut-bonheur-de-la-table,https://guide.michelin.com/en/hauts-de-france/cassel/restaurant/haut-bonheur-de-la-table
La Tavola,"Although this restaurant now has a striking new look, its",ONE_STAR,Laveno,Italy,45.9065255,8.6104635,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/5f6c4bb8b0fd4040aecc71881dc9b1ca,Riccardo Bassetti,Modern Cuisine,,https://guide.michelin.com/en/lombardia/laveno/restaurant/la-tavola,https://guide.michelin.com/en/lombardia/laveno/restaurant/la-tavola
Intuition,"Upstairs at the Brasserie Les Capucines, this intimate and cosy",ONE_STAR,Saint-Lô,France,49.1143758,-1.0985467,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/c9633855d7464b9bb91a07b884216426,Mickaël Marion,Creative,,https://guide.michelin.com/en/normandie/saint-l/restaurant/intuition,https://guide.michelin.com/en/normandie/saint-l/restaurant/intuition
Panorama - Cayenne,"As if the intensely flavoured, sophisticated food made using top",ONE_STAR,Steffisburg,Switzerland,46.7872121,7.6208457,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/78c8a4ba496049f7b84f770ed9d87a93,Rolf Fuchs,Modern French,,https://guide.michelin.com/en/bern-region/steffisburg/restaurant/panorama-cayenne,https://guide.michelin.com/en/bern-region/steffisburg/restaurant/panorama-cayenne
Schiller's Manufaktur,The Stein Hotel restaurant offers fine dining: dishes blending Mediterranean,ONE_STAR,Koblenz,Germany,50.3693993,7.5814339,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/20b06418-68e4-41d6-b402-dbc02e847bd6.JPG,Mike Schiller,Classic Cuisine,Mediterranean Cuisine,https://guide.michelin.com/en/rheinland-pfalz/koblenz/restaurant/schiller-s-restaurant,https://guide.michelin.com/en/rheinland-pfalz/koblenz/restaurant/schiller-s-restaurant
Léa Linster,Celebrity chef Léa Linster won her first Michelin star in,ONE_STAR,Frisange,Luxembourg,49.51803,6.187337,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/c974094634164c5a81978d32552542e7,Louis Linster,Modern French,,https://guide.michelin.com/en/luxembourg/frisange/restaurant/lea-linster,https://guide.michelin.com/en/luxembourg/frisange/restaurant/lea-linster
Dysart Petersham,Built in the early 1900s as part of the Arts,ONE_STAR,London,United Kingdom,51.4463415,-0.3002761,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e45fc72fa27642b181fcb82003e583c1,Kenneth Culhane,Modern Cuisine,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/dysart-petersham,https://guide.michelin.com/en/greater-london/london/restaurant/dysart-petersham
Emporium,Run by the fourth generation of the family with twins,ONE_STAR,Castelló d'Empúries,Spain,42.2558205,3.0760903,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/bc463beb32ab4df2b8d9bd59eec98b76,Joan y Marius Jordá i Giró,Modern Cuisine,,https://guide.michelin.com/en/catalunya/castello-d-empuries/restaurant/emporium,https://guide.michelin.com/en/catalunya/castello-d-empuries/restaurant/emporium
Can Bosch,Tradition and innovation go hand in hand at this family,ONE_STAR,Cambrils,Spain,41.0670276,1.0590381,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/853587e557b843409e354e4ea0f6b6d4,Joan Bosch,Traditional Cuisine,,https://guide.michelin.com/en/catalunya/cambrils/restaurant/can-bosch,https://guide.michelin.com/en/catalunya/cambrils/restaurant/can-bosch
La Pyramide - Patrick Henriroux,An institution on the road to the Riviera and one,TWO_STARS,Vienne,France,45.516812,4.8667852,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e08aa787-c0c2-4493-9767-b21269643946.jpg,Patrick Henriroux,Modern Cuisine,,https://guide.michelin.com/en/auvergne-rhone-alpes/vienne/restaurant/la-pyramide-patrick-henriroux,https://guide.michelin.com/en/auvergne-rhone-alpes/vienne/restaurant/la-pyramide-patrick-henriroux
Le Champignon Sauvage,"For over 30 years, David and Helen Everitt-Matthias' brightly",ONE_STAR,Cheltenham,United Kingdom,51.8915462,-2.0789971,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/8f396cf6055f4d9291ef629f4a3ca4a1,David Everitt-Matthias,Modern Cuisine,,https://guide.michelin.com/gb/en/gloucestershire/cheltenham/restaurant/le-champignon-sauvage,https://guide.michelin.com/en/gloucestershire/cheltenham/restaurant/le-champignon-sauvage
Frieda,"Pleasant, refreshing, unpretentious. In this nicely uncomplicated bistro atmosphere, the",ONE_STAR,Leipzig,Germany,51.3594485,12.3624098,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/36795866cf7e4ff98fe8bd6cbbed2db1,Lisa Angermann,Creative,Market Cuisine,https://guide.michelin.com/en/sachsen/leipzig/restaurant/frieda,https://guide.michelin.com/en/sachsen/leipzig/restaurant/frieda
De Leuf,"There is an emotional family history behind this restaurant, where",ONE_STAR,Ubachsberg,Netherlands,50.8525486,5.9521343,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/622d9a7b-2260-44e4-83a3-3ae0c5ce739d.jpg,Robin van de Bunt,Creative,,https://guide.michelin.com/en/limburg/ubachsberg/restaurant/de-leuf,https://guide.michelin.com/en/limburg/ubachsberg/restaurant/de-leuf
Alejandro Serrano,"A real gastronomic surprise! The chef at this restaurant, who",ONE_STAR,Miranda de Ebro,Spain,42.6863866,-2.9422715,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/fe0945f0a6fb47cfae5150add8cf72f6,Alejandro Serrano Delgado,Modern Cuisine,,https://guide.michelin.com/en/castilla-y-leon/miranda-de-ebro/restaurant/alejandro-serrano,https://guide.michelin.com/en/castilla-y-leon/miranda-de-ebro/restaurant/alejandro-serrano
Cannavacciuolo Cafè & Bistrot,"This historic building, part of the Coccia theatre, now houses",ONE_STAR,Novara,Italy,45.4459378,8.618368,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/491243b87533486cb0b176cb41ebd845,Vincenzo Manicone,Modern Cuisine,,https://guide.michelin.com/en/piemonte/novara/restaurant/cannavacciuolo-cafe-bistrot,https://guide.michelin.com/en/piemonte/novara/restaurant/cannavacciuolo-cafe-bistrot
Lazzaro 1915,Run by siblings (the charming sister Daniela is front of,ONE_STAR,Pontelongo,Italy,45.2499891,12.0203099,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/4cdbc2f3f28c4beb88f8fa9b4b4aa081,Piergiorgio Siviero,Creative,Modern Cuisine,https://guide.michelin.com/en/veneto/pontelongo/restaurant/lazzaro-1915,https://guide.michelin.com/en/veneto/pontelongo/restaurant/lazzaro-1915
Statholdergaarden,A charming 17C house in the city’s heart. Three,ONE_STAR,Oslo,Norway,59.9094664,10.7431174,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/383b3368ee964ca88026c37dca10fa79,Bent Stiansen,Classic Cuisine,,https://guide.michelin.com/no/en/oslo-region/oslo/restaurant/statholdergaarden,https://guide.michelin.com/en/oslo-region/oslo/restaurant/statholdergaarden
bon bon,Christophe Hardiquest invites you on an adventure. A quest for,TWO_STARS,Woluwe-Saint-Pierre,Belgium,50.822776,4.44663,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/ba44450ad35d42509cbe6f731ea7ff09,Christophe Hardiquest,Creative,Organic,https://guide.michelin.com/en/bruxelles-capitale/woluwe-saint-pierre/restaurant/bon-bon,https://guide.michelin.com/en/bruxelles-capitale/woluwe-saint-pierre/restaurant/bon-bon
Akasaka Kikunoi,Experience the tradition and innovation of Kyoto’s venerable Kikunoi,TWO_STARS,Tokyo,Japan,35.669869,139.734068,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/579bc887-6629-4ccb-bf89-cb08f45df350.jpg,,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akasaka-kikunoi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akasaka-kikunoi
